hole_number,diameter_mm,h_m,l_m,a_m,b_m,q_kg_m3,charge_weight_calc_kg,primer_weight_kg,explosive_weight_kg,total_charge_weight_kg,capacity_kg_m,charge_length_m,stemming_length_m,subdrilling_m,drill_passport
7271,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7272,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7273,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7274,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7275,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7276,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7277,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7278,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7279,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7280,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7281,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7282,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7283,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7284,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7285,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7286,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7287,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7288,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7289,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7290,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7291,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7292,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7293,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7294,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7295,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7296,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
7297,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7298,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7299,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7300,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7301,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7302,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7303,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7304,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7305,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7306,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7307,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7308,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7309,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7310,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7311,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7312,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7313,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7314,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7315,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7316,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7317,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7318,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7319,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7320,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7321,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7322,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7323,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7324,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7325,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7326,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7327,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7328,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7329,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7330,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7331,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7332,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7333,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7334,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7335,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7336,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7337,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7338,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7339,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7340,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7341,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7342,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7343,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7344,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7345,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7346,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7347,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7348,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7349,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
7350,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7351,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7352,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7353,311.1,15.0,17.0,9.1,7.9,1.022,1102.0737000000001,2.0,1100,1102.0,100.6,10.95427435387674,6.045725646123261,2.0,605-E230725_P_B_9.B
7354,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7355,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7356,311.1,15.5,17.5,9.1,7.9,1.035,1153.2953249999998,2.0,1150,1152.0,100.6,11.451292246520875,6.048707753479125,2.0,605-E230725_P_B_9.B
7359,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7360,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7361,311.1,16.0,18.0,9.1,7.9,0.96,1104.2304,2.0,1100,1102.0,100.6,10.95427435387674,7.045725646123261,2.0,605-E230725_P_B_9.B
7370,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7371,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7372,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7386,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7387,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
7388,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
7389,311.1,16.0,18.0,9.1,7.9,0.96,1104.2304,2.0,1100,1102.0,100.6,10.95427435387674,7.045725646123261,2.0,605-E230725_P_B_9.B
7397,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7398,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7399,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7400,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7401,311.1,15.5,17.5,9.1,7.9,0.95,1058.5802499999998,2.0,1050,1052.0,100.6,10.457256461232605,7.042743538767395,2.0,605-E230725_P_B_9.B
7413,311.1,15.0,17.0,9.1,7.9,0.93,1002.8655000000001,2.0,1000,1002.0,100.6,9.96023856858847,7.039761431411531,2.0,605-E230725_P_B_9.B
8156,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8157,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8158,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8159,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8160,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
8161,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
8162,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
8163,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8164,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8165,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8166,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8167,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8168,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8169,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8170,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8171,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8172,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8173,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8174,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8175,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8176,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8177,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8178,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
8179,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8180,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8181,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8182,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8183,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8184,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8185,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8186,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8187,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8188,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8189,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
8190,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8191,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8192,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
8193,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
8194,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
8195,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18179,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18180,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
18181,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
18182,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18183,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18184,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18188,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18189,311.1,16.0,18.0,9.1,7.9,1.06,1219.2544000000003,2.0,1210,1212.0,100.6,12.047713717693838,5.9522862823061615,2.0,605-E230725_P_B_9.B
18190,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18191,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18192,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18193,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18194,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18195,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18196,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18197,311.1,17.0,19.0,9.1,7.9,1.08,1319.9004,2.0,1310,1312.0,100.6,13.041749502982109,5.958250497017891,2.0,605-E230725_P_B_9.B
18198,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18199,311.1,16.5,18.5,9.1,7.9,1.07,1269.2179500000002,2.0,1260,1262.0,100.6,12.544731610337973,5.955268389662027,2.0,605-E230725_P_B_9.B
18200,311.1,17.5,19.5,9.1,7.9,1.09,1371.30175,2.0,1360,1362.0,100.6,13.538767395626243,5.961232604373757,2.0,605-E230725_P_B_9.B
