Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,Litology_Code,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,29.76,63,6.86,5.4
1612276,2025-06-08 12:48:00,2025-06-08 13:06:00,101788.41,60111.0,638.8,11.57,К-р Восточный,630-E040625_P_B_4.A,5750,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,71.31,102,9.54,78.0
1581634,2025-05-09 08:16:00,2025-05-09 08:33:00,101357.94,60501.33,639.68,12.54,К-р Восточный,630-E030525_P_B_1.B,5967,2025-05-09,PV №52,carbonaceous quartz-mica calcium metasomatites,0.01,81.3,113,10.81,162.0
1613760,2025-06-10 01:54:00,2025-06-10 02:15:00,101824.38,60090.07,639.24,12.52,К-р Восточный,630-E040625_P_B_4.A,5665,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,-6.16,0,1.13,24.0
1578927,2025-05-06 18:14:00,2025-05-06 18:26:00,101255.11,60661.09,639.85,12.17,К-р Восточный,630-E030525_P_B_1.B,6071,2025-05-06,PV №52,quartz-mica foliated schists,0.01,50.16,107,6.58,240.0
1578949,2025-05-06 19:18:00,2025-05-06 19:32:00,101273.17,60644.23,639.65,12.22,К-р Восточный,630-E030525_P_B_1.B,6132,2025-05-06,PV №52,quartz-mica foliated schists,0.01,124.26,92,7.36,149.4
1612179,2025-06-08 10:17:00,2025-06-08 10:36:00,101835.84,60114.56,639.08,12.05,К-р Восточный,630-E040625_P_B_4.A,5743,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,19.32,52,2.22,30.0
1614370,2025-06-10 16:45:00,2025-06-10 17:07:00,101729.17,60082.11,639.17,12.01,К-р Восточный,630-E040625_P_B_4.A,5679,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,69.05,106,11.11,19.8
1612031,2025-06-08 07:26:00,2025-06-08 07:44:00,101797.92,60117.95,639.02,12.12,К-р Восточный,630-E040625_P_B_4.A,5953,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,-22.05,51,1.53,54.0
1578869,2025-05-06 16:36:00,2025-05-06 16:53:00,101264.63,60673.4,639.77,12.54,К-р Восточный,630-E030525_P_B_1.B,6074,2025-05-06,PV №52,quartz-mica foliated schists,0.01,57.83,115,6.51,348.0
1612356,2025-06-08 15:03:00,2025-06-08 15:22:00,101853.04,60110.12,639.0,12.12,К-р Восточный,630-E040625_P_B_4.A,5909,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,30.26,101,6.05,36.0
1667883,2025-08-02 02:42:00,2025-08-02 03:14:00,101247.41,60775.33,619.96,17.63,К-р Восточный,605-E230725_P_B_9.B,5023,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,15.75,82,4.09,54.0
1668181,2025-08-02 10:38:00,2025-08-02 11:01:00,101273.72,60726.52,621.53,18.5,К-р Восточный,605-E230725_P_B_9.B,8182,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,38.5,71,5.09,162.0
1666394,2025-07-31 15:42:00,2025-07-31 16:05:00,101205.65,60790.31,619.95,17.55,К-р Восточный,605-E230725_P_B_9.B,5014,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.01,50.0,108,5.45,24.0
1668737,2025-08-03 00:45:00,2025-08-03 01:09:00,101241.94,60687.12,620.9,17.72,К-р Восточный,605-E230725_P_B_9.B,5058,2025-08-03,PV №52,quartz-mica foliated schists,0.01,105.33,70,11.49,30.0
1612443,2025-06-08 17:12:00,2025-06-08 17:35:00,101812.58,60107.23,639.26,12.26,К-р Восточный,630-E040625_P_B_4.A,5903,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,36.36,114,7.65,55.2
1612243,2025-06-08 12:00:00,2025-06-08 12:22:00,101801.65,60111.77,638.9,12.06,К-р Восточный,630-E040625_P_B_4.A,5748,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,123.88,112,11.36,48.0
1612276,2025-06-08 12:48:00,2025-06-08 13:06:00,101788.41,60111.0,638.8,11.57,К-р Восточный,630-E040625_P_B_4.A,5750,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,17.89,57,3.63,90.0
1667959,2025-08-02 04:18:00,2025-08-02 04:43:00,101238.74,60776.94,619.83,17.44,К-р Восточный,605-E230725_P_B_9.B,5046,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,49.59,75,5.14,90.0
1666830,2025-08-01 01:12:00,2025-08-01 01:40:00,101214.89,60778.02,620.29,17.57,К-р Восточный,605-E230725_P_B_9.B,5070,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,-3.11,26,3.81,66.0
1614955,2025-06-11 04:11:00,2025-06-11 04:34:00,101749.72,60073.4,639.41,12.0,К-р Восточный,630-E040625_P_B_4.A,5604,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,59.24,114,7.19,23.4
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,mica-quartz_carbonate_massive_rocks,0.01,89.92,74,10.31,144.6
1666849,2025-08-01 01:42:00,2025-08-01 02:10:00,101216.12,60770.68,620.25,17.58,К-р Восточный,605-E230725_P_B_9.B,5094,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,280.99,109,19.48,108.0
1611898,2025-06-08 04:06:00,2025-06-08 04:23:00,101852.19,60121.79,639.55,12.04,К-р Восточный,630-E040625_P_B_4.A,5945,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,125.5,59,9.06,108.0
1613035,2025-06-09 05:28:00,2025-06-09 05:48:00,101731.14,60100.34,638.96,12.02,К-р Восточный,630-E040625_P_B_4.A,5891,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,18.56,37,3.55,107.4
1667252,2025-08-01 10:35:00,2025-08-01 11:01:00,101230.39,60740.84,620.1,17.58,К-р Восточный,605-E230725_P_B_9.B,5052,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,302.22,107,12.25,390.0
1668181,2025-08-02 10:38:00,2025-08-02 11:01:00,101273.72,60726.52,621.53,18.5,К-р Восточный,605-E230725_P_B_9.B,8182,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,33.29,95,6.01,90.0
1614070,2025-06-10 09:03:00,2025-06-10 09:27:00,101831.55,60079.69,639.47,12.64,К-р Восточный,630-E040625_P_B_4.A,5616,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,4.49,35,2.1,42.0
1668131,2025-08-02 09:14:00,2025-08-02 09:35:00,101263.56,60738.03,620.44,18.26,К-р Восточный,605-E230725_P_B_9.B,8169,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,63.07,77,4.96,30.0
1609338,2025-06-05 14:05:00,2025-06-05 14:20:00,101684.99,60126.61,639.28,12.62,К-р Восточный,630-E040625_P_B_4.A,5969,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,44.96,62,3.75,36.0
1612179,2025-06-08 10:17:00,2025-06-08 10:36:00,101835.84,60114.56,639.08,12.05,К-р Восточный,630-E040625_P_B_4.A,5743,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,57.59,62,6.11,36.0
1612701,2025-06-08 20:33:00,2025-06-08 20:48:00,101850.31,60103.51,639.38,11.66,К-р Восточный,630-E040625_P_B_4.A,5703,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,50.91,74,4.54,354.0
1612692,2025-06-08 23:09:00,2025-06-08 23:29:00,101795.96,60099.66,639.31,11.73,К-р Восточный,630-E040625_P_B_4.A,5695,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,115.03,114,9.39,30.0
1613249,2025-06-09 12:11:00,2025-06-09 12:30:00,101755.43,60095.85,639.0,12.05,К-р Восточный,630-E040625_P_B_4.A,5689,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,-4.42,78,7.17,12.0
1581360,2025-05-09 02:35:00,2025-05-09 02:46:00,101339.91,60499.85,639.99,12.54,К-р Восточный,630-E030525_P_B_1.B,5969,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.01,-44.9,90,3.98,12.0
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,27.36,67,5.19,24.0
1668437,2025-08-02 17:07:00,2025-08-02 17:27:00,101277.84,60709.12,621.34,19.0,К-р Восточный,605-E230725_P_B_9.B,8184,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,69.28,101,6.12,138.0
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,quartz-mica foliated schists,0.01,316.17,0,23.51,54.0
1580245,2025-05-08 02:13:00,2025-05-08 02:26:00,101254.86,60569.48,640.52,12.62,К-р Восточный,630-E030525_P_B_1.B,6011,2025-05-08,PV №52,quartz-mica foliated schists,0.01,132.51,98,8.55,126.0
1613035,2025-06-09 05:28:00,2025-06-09 05:48:00,101731.14,60100.34,638.96,12.02,К-р Восточный,630-E040625_P_B_4.A,5891,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,141.55,93,8.86,114.0
1580063,2025-05-07 23:50:00,2025-05-08 00:06:00,101303.11,60586.67,640.03,12.71,К-р Восточный,630-E030525_P_B_1.B,6094,2025-05-08,PV №52,quartz-mica foliated schists,0.01,227.64,113,17.52,120.0
1578869,2025-05-06 16:36:00,2025-05-06 16:53:00,101264.63,60673.4,639.77,12.54,К-р Восточный,630-E030525_P_B_1.B,6074,2025-05-06,PV №52,quartz-mica foliated schists,0.01,149.87,5,13.47,161.4
1610773,2025-06-07 01:19:00,2025-06-07 01:37:00,101696.49,60108.7,639.19,12.29,К-р Восточный,630-E040625_P_B_4.A,5968,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,-4.29,17,0.94,36.0
1613001,2025-06-09 05:04:00,2025-06-09 05:26:00,101724.25,60099.69,639.15,12.52,К-р Восточный,630-E040625_P_B_4.A,5890,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,39.43,95,6.6,59.4
1667753,2025-08-01 21:39:00,2025-08-01 22:10:00,101249.72,60789.86,620.82,18.33,К-р Восточный,605-E230725_P_B_9.B,8163,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,128.45,102,8.31,42.0
1609191,2025-06-05 10:22:00,2025-06-05 10:37:00,101741.86,60136.53,638.72,11.6,К-р Восточный,630-E040625_P_B_4.A,6041,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,64.49,105,6.74,54.0
1610983,2025-06-07 05:04:00,2025-06-07 05:26:00,101707.3,60103.88,639.86,11.71,К-р Восточный,630-E040625_P_B_4.A,5762,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,134.53,91,14.49,203.4
1609105,2025-06-05 08:24:00,2025-06-05 08:38:00,101694.52,60132.92,639.42,12.58,К-р Восточный,630-E040625_P_B_4.A,6048,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,402.56,109,16.11,54.0
1609072,2025-06-05 07:52:00,2025-06-05 08:06:00,101681.16,60132.33,639.32,12.56,К-р Восточный,630-E040625_P_B_4.A,6050,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,34.84,95,5.3,263.4
1580003,2025-05-07 22:52:00,2025-05-07 23:06:00,101230.41,60606.07,640.25,12.11,К-р Восточный,630-E030525_P_B_1.B,6107,2025-05-08,PV №52,quartz-mica foliated schists,0.01,105.73,102,7.59,102.0
1666429,2025-07-31 16:37:00,2025-07-31 17:07:00,101207.51,60773.5,620.11,17.53,К-р Восточный,605-E230725_P_B_9.B,5069,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.01,86.38,92,11.58,18.0
1614789,2025-06-11 01:18:00,2025-06-11 01:42:00,101753.35,60078.2,639.45,12.03,К-р Восточный,630-E040625_P_B_4.A,5810,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,24.78,104,5.79,18.6
1581770,2025-05-09 11:14:00,2025-05-09 11:27:00,101291.51,60488.7,640.58,13.0,К-р Восточный,630-E030525_P_B_1.B,5871,2025-05-09,PV №52,quartz-mica foliated schists,0.01,446.06,109,16.73,60.0
1614124,2025-06-10 10:04:00,2025-06-10 10:25:00,101817.38,60078.48,638.94,12.54,К-р Восточный,630-E040625_P_B_4.A,5614,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,50.78,94,7.22,63.6
1614755,2025-06-11 00:56:00,2025-06-11 01:16:00,101746.76,60078.09,639.4,12.02,К-р Восточный,630-E040625_P_B_4.A,5809,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,70.43,48,6.77,192.0
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,49.11,6,8.58,84.6
1667264,2025-08-01 11:04:00,2025-08-01 11:27:00,101231.91,60731.84,619.6,17.65,К-р Восточный,605-E230725_P_B_9.B,5053,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,49.51,116,5.44,306.0
1612206,2025-06-08 11:01:00,2025-06-08 11:19:00,101822.38,60113.49,639.08,12.04,К-р Восточный,630-E040625_P_B_4.A,5745,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,155.04,113,9.08,66.0
1580203,2025-05-08 01:41:00,2025-05-08 01:55:00,101245.12,60584.1,640.59,12.07,К-р Восточный,630-E030525_P_B_1.B,6023,2025-05-08,PV №52,quartz-mica foliated schists,0.01,135.37,97,8.54,54.0
1580344,2025-05-08 04:04:00,2025-05-08 04:17:00,101267.74,60578.15,640.47,12.26,К-р Восточный,630-E030525_P_B_1.B,6089,2025-05-08,PV №52,quartz-mica foliated schists,0.01,104.84,82,6.8,174.0
1581855,2025-05-09 13:09:00,2025-05-09 13:21:00,101314.29,60482.79,640.25,13.01,К-р Восточный,630-E030525_P_B_1.B,5973,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.01,451.18,109,17.31,72.0
1612235,2025-06-08 11:42:00,2025-06-08 11:58:00,101808.9,60112.44,638.95,12.1,К-р Восточный,630-E040625_P_B_4.A,5747,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,67.62,110,9.34,18.0
1666155,2025-07-31 09:18:00,2025-07-31 09:39:00,101195.77,60821.6,620.14,17.08,К-р Восточный,605-E230725_P_B_9.B,4991,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.01,79.83,108,9.37,138.0
1579669,2025-05-07 13:35:00,2025-05-07 13:49:00,101261.6,60600.3,640.04,11.52,К-р Восточный,630-E030525_P_B_1.B,6032,2025-05-07,PV №52,quartz-mica foliated schists,0.01,400.58,108,15.88,36.0
1611019,2025-06-07 05:50:00,2025-06-07 06:06:00,101720.63,60105.17,639.46,12.23,К-р Восточный,630-E040625_P_B_4.A,5760,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,47.26,5,12.63,5.4
1578926,2025-05-06 17:57:00,2025-05-06 18:12:00,101261.56,60661.55,639.63,12.76,К-р Восточный,630-E030525_P_B_1.B,6072,2025-05-06,PV №52,quartz-mica foliated schists,0.01,41.74,73,13.78,48.0
1670097,2025-08-04 10:18:00,2025-08-04 10:37:00,101252.15,60675.62,620.03,17.52,К-р Восточный,605-E230725_P_B_9.B,5082,2025-08-04,PV №52,quartz-mica foliated schists,0.01,149.38,105,9.66,66.0
1611441,2025-06-07 18:00:00,2025-06-07 18:16:00,101830.98,60132.01,638.79,11.49,К-р Восточный,630-E040625_P_B_4.A,6072,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,61.95,115,9.47,72.0
1666290,2025-07-31 12:27:00,2025-07-31 13:00:00,101202.47,60758.41,620.12,17.5,К-р Восточный,605-E230725_P_B_9.B,5096,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.01,394.66,109,14.88,66.0
1612127,2025-06-08 09:12:00,2025-06-08 09:32:00,101855.9,60116.22,638.99,12.11,К-р Восточный,630-E040625_P_B_4.A,5740,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,-21.84,35,0.77,443.4
1581137,2025-05-08 20:25:00,2025-05-08 20:38:00,101267.47,60524.73,640.21,12.67,К-р Восточный,630-E030525_P_B_1.B,5922,2025-05-09,PV №52,quartz-mica foliated schists,0.01,-29.86,56,1.98,18.0
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,25.75,66,7.07,30.0
1581473,2025-05-09 04:32:00,2025-05-09 04:47:00,101282.12,60502.77,640.16,12.64,К-р Восточный,630-E030525_P_B_1.B,5877,2025-05-09,PV №52,quartz-mica foliated schists,0.01,399.67,108,18.03,78.0
1613873,2025-06-10 03:50:00,2025-06-10 04:10:00,101848.12,60086.11,639.58,12.52,К-р Восточный,630-E040625_P_B_4.A,5824,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,15.24,31,2.21,6.0
1581244,2025-05-09 00:29:00,2025-05-09 00:43:00,101272.14,60517.76,640.15,12.58,К-р Восточный,630-E030525_P_B_1.B,5883,2025-05-09,PV №52,quartz-mica foliated schists,0.01,-45.41,24,3.6,138.0
1667230,2025-08-01 10:01:00,2025-08-01 10:33:00,101228.62,60749.99,620.01,17.5,К-р Восточный,605-E230725_P_B_9.B,5051,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,391.56,108,18.05,78.0
1670069,2025-08-04 09:37:00,2025-08-04 09:56:00,101236.86,60672.1,620.06,17.52,К-р Восточный,605-E230725_P_B_9.B,5083,2025-08-04,PV №52,quartz-mica foliated schists,0.01,434.33,107,20.0,60.0
1614094,2025-06-10 09:30:00,2025-06-10 10:01:00,101823.95,60079.11,639.12,12.52,К-р Восточный,630-E040625_P_B_4.A,5615,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,75.22,20,4.25,78.0
1580386,2025-05-08 04:56:00,2025-05-08 05:08:00,101307.19,60573.95,640.04,12.71,К-р Восточный,630-E030525_P_B_1.B,5952,2025-05-08,PV №52,quartz-mica foliated schists,0.01,-32.84,58,4.56,48.0
1666830,2025-08-01 01:12:00,2025-08-01 01:40:00,101214.89,60778.02,620.29,17.57,К-р Восточный,605-E230725_P_B_9.B,5070,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,20.71,69,4.89,30.0
1608593,2025-06-04 22:33:00,2025-06-04 22:35:00,101698.03,60136.01,639.46,12.54,К-р Восточный,630-E040625_P_B_4.A,6142,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,83.56,41,7.99,36.0
1609860,2025-06-06 02:28:00,2025-06-06 02:44:00,101712.98,60116.29,639.53,12.31,К-р Восточный,630-E040625_P_B_4.A,5767,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,46.05,0,1.57,30.0
1614355,2025-06-10 16:22:00,2025-06-10 16:43:00,101722.39,60081.78,639.4,12.51,К-р Восточный,630-E040625_P_B_4.A,5680,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,411.05,107,18.42,54.0
1612167,2025-06-08 09:55:00,2025-06-08 10:15:00,101842.71,60115.19,639.2,12.1,К-р Восточный,630-E040625_P_B_4.A,5742,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,6.25,33,1.74,78.0
1670097,2025-08-04 10:18:00,2025-08-04 10:37:00,101252.15,60675.62,620.03,17.52,К-р Восточный,605-E230725_P_B_9.B,5082,2025-08-04,PV №52,quartz-mica foliated schists,0.01,230.68,113,10.74,108.0
1667252,2025-08-01 10:35:00,2025-08-01 11:01:00,101230.39,60740.84,620.1,17.58,К-р Восточный,605-E230725_P_B_9.B,5052,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,419.49,108,15.88,54.0
1666383,2025-07-31 15:15:00,2025-07-31 15:40:00,101205.22,60799.5,619.87,17.5,К-р Восточный,605-E230725_P_B_9.B,5015,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.01,68.44,62,4.51,102.0
1580080,2025-05-07 21:37:00,2025-05-07 21:53:00,101234.12,60613.71,640.32,12.03,К-р Восточный,630-E030525_P_B_1.B,6044,2025-05-08,PV №52,quartz-mica foliated schists,0.01,92.52,63,8.65,30.0
1611895,2025-06-08 03:47:00,2025-06-08 04:03:00,101858.93,60122.35,639.26,11.15,К-р Восточный,630-E040625_P_B_4.A,5944,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,76.67,42,7.81,96.0
1578624,2025-05-06 09:32:00,2025-05-06 09:43:00,101255.62,60683.48,639.94,12.67,К-р Восточный,630-E030525_P_B_1.B,6152,2025-05-06,PV №52,quartz-mica foliated schists,0.01,-44.39,93,3.5,54.0
1609909,2025-06-06 03:25:00,2025-06-06 03:45:00,101733.25,60118.09,639.33,11.69,К-р Восточный,630-E040625_P_B_4.A,5770,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,93.17,41,14.75,60.0
1581267,2025-05-09 00:59:00,2025-05-09 01:11:00,101289.88,60518.65,640.26,12.73,К-р Восточный,630-E030525_P_B_1.B,5885,2025-05-09,PV №52,quartz-mica foliated schists,0.01,139.08,103,11.68,90.0
1612019,2025-06-08 06:12:00,2025-06-08 06:29:00,101804.75,60118.4,639.29,11.69,К-р Восточный,630-E040625_P_B_4.A,5952,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,186.3,111,11.63,24.0
1609826,2025-06-06 01:52:00,2025-06-06 02:08:00,101699.42,60114.81,639.51,12.46,К-р Восточный,630-E040625_P_B_4.A,5765,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,119.02,114,7.37,78.0
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,mica-quartz_carbonate_massive_rocks,0.01,108.53,56,7.06,264.0
1581360,2025-05-09 02:35:00,2025-05-09 02:46:00,101339.91,60499.85,639.99,12.54,К-р Восточный,630-E030525_P_B_1.B,5969,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.01,-44.03,73,2.54,24.0
1667564,2025-08-01 19:21:00,2025-08-01 20:03:00,101244.7,60711.32,620.3,19.41,К-р Восточный,605-E230725_P_B_9.B,5078,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.01,154.69,114,13.33,72.0
1667994,2025-08-02 04:45:00,2025-08-02 05:09:00,101240.41,60769.58,619.85,17.82,К-р Восточный,605-E230725_P_B_9.B,5045,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.01,178.35,112,9.78,138.0
1609453,2025-06-05 16:22:00,2025-06-05 16:36:00,101738.74,60130.64,639.05,11.72,К-р Восточный,630-E040625_P_B_4.A,5977,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,63.59,110,6.98,54.0
1614450,2025-06-10 18:04:00,2025-06-10 18:28:00,101749.59,60084.05,639.24,12.38,К-р Восточный,630-E040625_P_B_4.A,5676,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.01,80.15,20,15.07,18.0
