shift_date,shift_number,excavator,area,work_type,loading_point,unloading_point,cargo,truck_type,truck_id,cycle_distance_km,cycle_speed_kmh,volume_m3,weight_t,cycle_start,cycle_end,loading_sec,unloading_sec,trip_duration_sec,load_wait_sec
2023-09-15,2.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3276 АК 2015,9.3,24.46,52.4,131.0,2:29:00,2:59:00,286.0,51.0,1133.0,48.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,10.35,22.64,53.2,133.0,8:00:00,8:48:00,241.0,38.0,993.0,253.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,10.29,23.87,51.6,129.0,8:00:00,8:38:00,222.0,51.0,1015.0,29.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,10.43,23.84,55.2,138.0,8:00:00,8:43:00,257.0,30.0,983.0,100.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,10.25,21.34,54.4,136.0,8:00:00,8:54:00,241.0,34.0,1272.0,198.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.62,26.72,53.6,134.0,8:38:00,9:09:00,267.0,34.0,945.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3508 АК 2015,10.23,21.06,55.2,138.0,8:00:00,8:59:00,251.0,27.0,1102.0,121.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.63,24.83,55.6,139.0,8:48:00,9:21:00,249.0,51.0,1025.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.7,27.49,55.6,139.0,8:43:00,9:14:00,267.0,24.0,1023.0,30.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.3,26.86,50.8,127.0,9:09:00,9:35:00,293.0,38.0,973.0,18.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.59,23.97,56.0,140.0,8:54:00,9:29:00,259.0,8.0,1040.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.36,28.26,50.8,127.0,9:14:00,9:41:00,291.0,25.0,1030.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.25,27.26,52.0,130.0,9:41:00,10:07:00,285.0,24.0,998.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.29,24.73,54.4,136.0,9:29:00,9:58:00,302.0,28.0,1113.0,36.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.34,25.66,52.0,130.0,9:35:00,10:02:00,245.0,28.0,1039.0,46.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.29,24.85,52.4,131.0,9:21:00,9:49:00,279.0,50.0,1025.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.24,25.68,48.8,122.0,9:58:00,10:25:00,266.0,28.0,1028.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.25,25.31,54.8,137.0,9:49:00,10:18:00,300.0,32.0,1031.0,49.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.31,26.1,51.2,128.0,10:02:00,10:30:00,268.0,33.0,1016.0,48.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.22,27.49,54.4,136.0,10:07:00,10:37:00,337.0,25.0,1054.0,176.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.18,24.52,54.0,135.0,10:25:00,10:53:00,286.0,25.0,1169.0,68.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.24,27.04,53.2,133.0,10:37:00,11:05:00,344.0,43.0,1127.0,52.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.29,25.96,52.4,131.0,10:30:00,10:58:00,306.0,36.0,1147.0,108.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.18,26.12,52.4,131.0,10:18:00,10:45:00,317.0,31.0,1025.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.12,25.85,54.4,136.0,10:53:00,11:21:00,328.0,13.0,1136.0,20.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.27,24.91,54.4,136.0,10:45:00,11:13:00,329.0,43.0,1069.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.27,26.49,54.0,135.0,11:05:00,11:33:00,262.0,24.0,992.0,86.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.3,25.88,54.0,135.0,11:13:00,11:40:00,265.0,39.0,989.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.3,25.88,52.0,130.0,10:58:00,11:27:00,333.0,24.0,1092.0,47.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.08,26.75,54.4,136.0,11:21:00,11:47:00,239.0,25.0,1077.0,74.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.33,27.03,55.2,138.0,11:27:00,11:52:00,255.0,25.0,948.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,4477,6.69,27.46,57.6,144.0,11:47:00,12:06:00,256.0,30.0,645.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.28,26.76,54.4,136.0,11:33:00,12:00:00,241.0,50.0,1030.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,,"Порода, III НК2",Белаз 141,4465,6.85,26.81,55.2,138.0,11:40:00,12:01:00,266.0,39.0,645.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,6.86,23.54,51.2,128.0,12:06:00,12:32:00,212.0,28.0,1223.0,226.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,4750 АК2015,6.73,20.22,55.6,139.0,12:11:00,12:39:00,234.0,48.0,1127.0,166.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,4750 АК2015,6.82,28.27,53.6,134.0,11:52:00,12:11:00,210.0,31.0,599.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,6.86,23.14,51.2,128.0,12:01:00,12:23:00,249.0,42.0,985.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,6.93,24.31,54.4,136.0,12:23:00,12:45:00,242.0,31.0,1009.0,8.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,,"Порода, III НК2",Белаз 141,3485 АК 2015,7.51,26.66,53.2,133.0,12:00:00,12:23:00,221.0,58.0,745.0,92.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.19,26.22,53.6,134.0,12:32:00,12:57:00,254.0,28.0,1005.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.15,25.61,57.2,143.0,12:39:00,13:06:00,274.0,31.0,1026.0,30.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.14,26.19,53.2,133.0,12:45:00,13:12:00,264.0,25.0,1044.0,24.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.28,25.86,54.4,136.0,12:23:00,12:51:00,248.0,40.0,993.0,63.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.27,26.84,53.6,134.0,13:06:00,13:33:00,287.0,27.0,1044.0,101.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.11,24.88,53.6,134.0,12:57:00,13:28:00,345.0,35.0,1207.0,163.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.2,25.81,50.8,127.0,12:51:00,13:19:00,288.0,35.0,993.0,86.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.09,25.86,52.4,131.0,13:28:00,13:55:00,282.0,31.0,1035.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.17,25.58,53.6,134.0,13:12:00,13:41:00,309.0,49.0,1134.0,35.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.25,24.84,51.6,129.0,13:41:00,14:09:00,280.0,48.0,1066.0,10.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.26,26.36,53.6,134.0,13:33:00,14:01:00,344.0,54.0,1103.0,15.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.16,26.13,53.6,134.0,13:55:00,14:22:00,307.0,41.0,1021.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.16,26.41,56.0,140.0,13:19:00,13:46:00,311.0,43.0,1057.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.31,28.53,52.4,131.0,14:09:00,14:35:00,249.0,33.0,975.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.21,26.53,53.2,133.0,14:01:00,14:27:00,274.0,44.0,1011.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3318 АК 2015,14.48,23.22,54.0,135.0,12:48:00,14:45:00,230.0,30.0,1523.0,441.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.34,29.18,50.4,126.0,14:35:00,15:05:00,267.0,28.0,1242.0,285.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.27,26.52,51.2,128.0,14:27:00,15:01:00,244.0,45.0,1013.0,450.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.19,25.53,50.8,127.0,13:46:00,14:15:00,308.0,33.0,1088.0,41.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.29,25.35,50.8,127.0,14:22:00,14:56:00,258.0,25.0,1115.0,442.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3318 АК 2015,9.32,26.12,36.4,91.0,14:45:00,15:13:00,249.0,27.0,1152.0,99.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.27,27.47,52.0,130.0,14:56:00,15:23:00,275.0,39.0,1093.0,57.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,4750 АК2015,9.33,23.46,50.4,126.0,15:01:00,15:30:00,266.0,27.0,1083.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.38,29.93,49.2,123.0,15:05:00,15:33:00,289.0,28.0,991.0,248.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.32,25.35,50.4,126.0,14:15:00,14:49:00,215.0,41.0,1471.0,461.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.33,26.84,50.0,125.0,14:49:00,15:17:00,246.0,29.0,1136.0,156.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3318 АК 2015,9.31,26.34,52.0,130.0,15:13:00,15:40:00,239.0,34.0,1098.0,27.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,4465,8.8,25.37,54.8,137.0,15:17:00,15:44:00,259.0,41.0,1005.0,45.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.33,26.84,50.0,125.0,14:49:00,15:17:00,246.0,29.0,1136.0,156.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.22,26.51,54.4,136.0,15:23:00,15:49:00,251.0,25.0,1001.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,11.77,27.46,54.4,136.0,15:30:00,16:22:00,252.0,31.0,1146.0,155.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3318 АК 2015,9.31,25.79,52.0,130.0,15:40:00,16:18:00,268.0,29.0,1052.0,694.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.14,24.69,52.4,131.0,15:49:00,16:33:00,237.0,28.0,1025.0,386.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,8.77,24.55,51.2,128.0,15:44:00,16:27:00,241.0,37.0,940.0,96.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,13.52,29.66,53.6,134.0,15:33:00,16:38:00,286.0,26.0,1012.0,281.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,Автодорога,"Порода, III НК2",Белаз 141,3318 АК 2015,8.94,25.97,52.0,130.0,16:18:00,16:44:00,292.0,33.0,1089.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.31,26.91,55.2,138.0,16:22:00,16:49:00,301.0,28.0,1062.0,67.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.34,25.03,52.0,130.0,16:27:00,17:04:00,280.0,36.0,1070.0,68.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.03,25.84,52.4,131.0,16:33:00,16:59:00,262.0,34.0,1005.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.53,26.54,52.8,132.0,16:38:00,17:08:00,243.0,25.0,999.0,103.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3318 АК 2015,8.94,24.73,54.4,136.0,16:44:00,17:14:00,257.0,30.0,1072.0,184.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4750 АК2015,9.35,25.98,54.0,135.0,16:49:00,17:19:00,251.0,37.0,998.0,201.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4477,9.07,26.31,54.8,137.0,16:59:00,17:25:00,256.0,23.0,1086.0,33.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,4465,9.19,26.07,55.2,138.0,17:04:00,17:30:00,274.0,33.0,1018.0,0.0
2023-09-16,1.0,Hitachi EX 1200 (№26),Новоказанский-2,Авто,73 восток,А/о гор. +350,"Порода, III НК2",Белаз 141,3485 АК 2015,9.36,27.52,52.4,131.0,17:08:00,17:36:00,313.0,26.0,1088.0,49.0
