Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION,drill_passport,depth_m,litology_code
1581431,2025-05-09 03:36:00,2025-05-09 03:51:00,101294.64,60511.81,640.22,12.73,К-р Восточный,630-E030525_P_B_1.B,5915,2025-05-09,PV №52,-1.71,-8.85,1,0.7,468.0,630-E030525_P_B_1.B,-1.71,quartz-mica foliated schists
1580227,2025-05-08 01:57:00,2025-05-08 02:11:00,101250.03,60576.84,640.58,12.07,К-р Восточный,630-E030525_P_B_1.B,6087,2025-05-08,PV №52,-1.71,-2.17,13,1.09,168.0,630-E030525_P_B_1.B,-1.71,quartz-mica foliated schists
1581244,2025-05-09 00:29:00,2025-05-09 00:43:00,101272.14,60517.76,640.15,12.58,К-р Восточный,630-E030525_P_B_1.B,5883,2025-05-09,PV №52,-1.7,4.83,15,2.81,106.2,630-E030525_P_B_1.B,-1.7,quartz-mica foliated schists
1612016,2025-06-08 05:56:00,2025-06-08 06:11:00,101811.51,60118.84,639.27,11.58,К-р Восточный,630-E040625_P_B_4.A,5951,2025-06-08,PV №52,-1.7,-15.82,0,0.45,168.0,630-E040625_P_B_4.A,-1.7,carbonized_quartz-mica_hornfels_shists
1666976,2025-08-01 03:40:00,2025-08-01 04:05:00,101223.53,60734.61,620.12,17.52,К-р Восточный,605-E230725_P_B_9.B,5090,2025-08-01,PV №52,-1.7,-3.79,11,1.48,354.0,605-E230725_P_B_9.B,-1.7,mica-quartz_carbonate_massive_rocks
1667536,2025-08-01 17:53:00,2025-08-01 18:14:00,101240.7,60729.01,620.37,17.53,К-р Восточный,605-E230725_P_B_9.B,5076,2025-08-01,PV №52,-1.7,9.86,49,2.71,191.4,605-E230725_P_B_9.B,-1.7,mica-quartz_carbonate_massive_rocks
1611732,2025-06-08 00:42:00,2025-06-08 01:00:00,101814.62,60124.74,639.3,11.59,К-р Восточный,630-E040625_P_B_4.A,5782,2025-06-08,PV №52,-1.7,-13.92,0,0.59,78.0,630-E040625_P_B_4.A,-1.7,carbonized_quartz-mica_hornfels_shists
1580766,2025-05-08 14:00:00,2025-05-08 14:14:00,101327.8,60544.84,639.62,12.55,К-р Восточный,630-E030525_P_B_1.B,5957,2025-05-08,PV №52,-1.69,9.71,0,0.0,150.0,630-E030525_P_B_1.B,-1.69,quartz-mica foliated schists
1612410,2025-06-08 16:27:00,2025-06-08 16:45:00,101826.06,60108.2,639.34,12.11,К-р Восточный,630-E040625_P_B_4.A,5905,2025-06-08,PV №52,-1.69,-13.0,33,0.99,120.0,630-E040625_P_B_4.A,-1.69,carbonized_quartz-mica_hornfels_shists
1580090,2025-05-07 23:23:00,2025-05-07 23:42:00,101240.47,60591.39,640.39,12.05,К-р Восточный,630-E030525_P_B_1.B,6102,2025-05-08,PV №52,-1.68,-3.47,14,1.01,642.0,630-E030525_P_B_1.B,-1.68,mica-quartz_carbonate_massive_rocks
1580517,2025-05-08 08:20:00,2025-05-08 08:33:00,101268.94,60563.1,640.42,12.51,К-р Восточный,630-E030525_P_B_1.B,5939,2025-05-08,PV №52,-1.68,16.63,65,3.31,120.0,630-E030525_P_B_1.B,-1.68,mica-quartz_carbonate_massive_rocks
1581549,2025-05-09 05:46:00,2025-05-09 05:58:00,101317.22,60505.61,640.34,13.01,К-р Восточный,630-E030525_P_B_1.B,5991,2025-05-09,PV №52,-1.68,-15.51,0,0.58,168.0,630-E030525_P_B_1.B,-1.68,mica-quartz_carbonate_massive_rocks
1580010,2025-05-07 21:55:00,2025-05-07 22:10:00,101239.31,60606.61,640.25,12.11,К-р Восточный,630-E030525_P_B_1.B,6108,2025-05-08,PV №52,-1.67,-5.9,17,1.71,558.0,630-E030525_P_B_1.B,-1.67,quartz-mica foliated schists
1612666,2025-06-08 21:46:00,2025-06-08 22:04:00,101823.21,60101.57,639.42,11.58,К-р Восточный,630-E040625_P_B_4.A,5699,2025-06-09,PV №52,-1.67,-11.77,0,0.09,204.0,630-E040625_P_B_4.A,-1.67,carbonized_quartz-mica_hornfels_shists
1609716,2025-06-05 21:23:00,2025-06-05 21:41:00,101722.56,60123.42,639.43,12.51,К-р Восточный,630-E040625_P_B_4.A,6056,2025-06-06,PV №52,-1.66,-8.65,13,1.08,102.0,630-E040625_P_B_4.A,-1.66,fault_zone
1581174,2025-05-08 21:28:00,2025-05-08 21:44:00,101302.23,60527.41,640.05,12.13,К-р Восточный,630-E030525_P_B_1.B,5926,2025-05-09,PV №52,-1.65,0.94,14,1.17,486.0,630-E030525_P_B_1.B,-1.65,quartz-mica foliated schists
1608787,2025-06-05 01:29:00,2025-06-05 01:47:00,101724.34,60139.69,639.34,12.1,К-р Восточный,630-E040625_P_B_4.A,6138,2025-06-05,PV №52,-1.65,-14.49,0,0.49,150.0,630-E040625_P_B_4.A,-1.65,carbonized_quartz-mica_hornfels_shists
1611047,2025-06-07 07:12:00,2025-06-07 07:33:00,101741.02,60106.84,639.08,12.1,К-р Восточный,630-E040625_P_B_4.A,5757,2025-06-07,PV №52,-1.65,-2.7,3,0.34,348.6,630-E040625_P_B_4.A,-1.65,carbonized_quartz-mica_hornfels_shists
1580316,2025-05-08 03:33:00,2025-05-08 03:46:00,101285.3,60579.36,640.33,12.59,К-р Восточный,630-E030525_P_B_1.B,6091,2025-05-08,PV №52,-1.65,4.39,22,1.46,460.8,630-E030525_P_B_1.B,-1.65,quartz-mica foliated schists
1578624,2025-05-06 09:32:00,2025-05-06 09:43:00,101255.62,60683.48,639.94,12.67,К-р Восточный,630-E030525_P_B_1.B,6152,2025-05-06,PV №52,-1.64,-1.4,19,1.01,726.0,630-E030525_P_B_1.B,-1.64,mica-quartz_carbonate_massive_rocks
1581377,2025-05-09 02:50:00,2025-05-09 03:00:00,101325.77,60506.14,639.77,12.54,К-р Восточный,630-E030525_P_B_1.B,5992,2025-05-09,PV №52,-1.64,3.98,32,2.23,462.0,630-E030525_P_B_1.B,-1.64,mica-quartz_carbonate_massive_rocks
1581127,2025-05-08 19:36:00,2025-05-08 19:50:00,101279.64,60533.24,640.29,12.73,К-р Восточный,630-E030525_P_B_1.B,5891,2025-05-09,PV №52,-1.64,-17.64,0,0.02,144.6,630-E030525_P_B_1.B,-1.64,mica-quartz_carbonate_massive_rocks
1672889,2025-08-06 20:40:00,2025-08-06 20:59:00,101201.63,60844.76,620.55,18.11,К-р Восточный,605-E230725_P_B_9.B,4971,2025-08-07,PV №52,-1.64,-7.62,38,2.52,78.0,605-E230725_P_B_9.B,-1.64,quartz-mica foliated schists
1581727,2025-05-09 10:15:00,2025-05-09 10:26:00,101327.18,60491.38,640.1,12.51,К-р Восточный,630-E030525_P_B_1.B,6000,2025-05-09,PV №52,-1.64,13.71,48,2.09,60.0,630-E030525_P_B_1.B,-1.64,mica-quartz_carbonate_massive_rocks
1609715,2025-06-05 22:34:00,2025-06-05 22:51:00,101742.85,60124.76,639.19,11.51,К-р Восточный,630-E040625_P_B_4.A,6059,2025-06-06,PV №52,-1.63,-7.2,17,1.23,54.0,630-E040625_P_B_4.A,-1.63,carbonized_quartz-mica_hornfels_shists
1666370,2025-07-31 14:52:00,2025-07-31 15:13:00,101204.88,60808.41,620.02,17.52,К-р Восточный,605-E230725_P_B_9.B,4975,2025-07-31,PV №52,-1.63,9.13,61,3.77,108.0,605-E230725_P_B_9.B,-1.63,mica-quartz_carbonate_massive_rocks
1580410,2025-05-08 05:27:00,2025-05-08 05:42:00,101312.51,60566.84,639.78,12.6,К-р Восточный,630-E030525_P_B_1.B,5981,2025-05-08,PV №52,-1.63,-4.87,12,1.36,84.0,630-E030525_P_B_1.B,-1.63,quartz-mica foliated schists
1580041,2025-05-07 22:30:00,2025-05-07 22:44:00,101249.02,60591.89,640.44,12.12,К-р Восточный,630-E030525_P_B_1.B,6101,2025-05-08,PV №52,-1.63,2.29,21,1.33,372.6,630-E030525_P_B_1.B,-1.63,quartz-mica foliated schists
1579812,2025-05-07 17:19:00,2025-05-07 17:33:00,101237.85,60621.34,640.57,12.15,К-р Восточный,630-E030525_P_B_1.B,6120,2025-05-07,PV №52,-1.63,1.57,55,4.8,306.0,630-E030525_P_B_1.B,-1.63,quartz-mica foliated schists
1580127,2025-05-08 00:22:00,2025-05-08 00:34:00,101288.45,60586.84,640.43,12.11,К-р Восточный,630-E030525_P_B_1.B,6018,2025-05-08,PV №52,-1.63,11.47,36,1.27,592.8,630-E030525_P_B_1.B,-1.63,quartz-mica foliated schists
1580521,2025-05-08 08:42:00,2025-05-08 08:54:00,101231.7,60591.11,640.32,12.51,К-р Восточный,630-E030525_P_B_1.B,6103,2025-05-08,PV №52,-1.62,3.44,92,3.77,108.0,630-E030525_P_B_1.B,-1.62,mica-quartz_carbonate_massive_rocks
1580281,2025-05-08 03:01:00,2025-05-08 03:14:00,101299.7,60579.55,640.23,12.58,К-р Восточный,630-E030525_P_B_1.B,6093,2025-05-08,PV №52,-1.62,1.25,18,0.89,300.0,630-E030525_P_B_1.B,-1.62,mica-quartz_carbonate_massive_rocks
1614450,2025-06-10 18:04:00,2025-06-10 18:28:00,101749.59,60084.05,639.24,12.38,К-р Восточный,630-E040625_P_B_4.A,5676,2025-06-10,PV №52,-1.62,-4.34,22,1.24,270.0,630-E040625_P_B_4.A,-1.62,carbonized_quartz-mica_hornfels_shists
1580296,2025-05-08 03:16:00,2025-05-08 03:30:00,101293.08,60579.67,640.33,12.68,К-р Восточный,630-E030525_P_B_1.B,6092,2025-05-08,PV №52,-1.62,7.53,14,2.04,60.0,630-E030525_P_B_1.B,-1.62,mica-quartz_carbonate_massive_rocks
1667138,2025-08-01 08:02:00,2025-08-01 08:29:00,101222.04,60783.45,620.34,17.04,К-р Восточный,605-E230725_P_B_9.B,5018,2025-08-01,PV №52,-1.62,2.94,44,2.26,252.0,605-E230725_P_B_9.B,-1.62,mica-quartz_carbonate_massive_rocks
1609879,2025-06-06 02:46:00,2025-06-06 03:05:00,101719.59,60117.02,639.36,12.09,К-р Восточный,630-E040625_P_B_4.A,5768,2025-06-06,PV №52,-1.62,-8.49,14,1.23,216.0,630-E040625_P_B_4.A,-1.62,carbonized_quartz-mica_hornfels_shists
1581360,2025-05-09 02:35:00,2025-05-09 02:46:00,101339.91,60499.85,639.99,12.54,К-р Восточный,630-E030525_P_B_1.B,5969,2025-05-09,PV №52,-1.62,4.62,37,4.53,258.0,630-E030525_P_B_1.B,-1.62,mica-quartz_carbonate_massive_rocks
1579669,2025-05-07 13:35:00,2025-05-07 13:49:00,101261.6,60600.3,640.04,11.52,К-р Восточный,630-E030525_P_B_1.B,6032,2025-05-07,PV №52,-1.61,-8.03,30,1.79,552.0,630-E030525_P_B_1.B,-1.61,quartz-mica foliated schists
1609929,2025-06-06 03:47:00,2025-06-06 04:04:00,101739.94,60118.72,639.28,11.53,К-р Восточный,630-E040625_P_B_4.A,5771,2025-06-06,PV №52,-1.61,-8.63,16,1.39,72.0,630-E040625_P_B_4.A,-1.61,carbonized_quartz-mica_hornfels_shists
1668668,2025-08-02 22:33:00,2025-08-02 22:53:00,101281.37,60690.95,621.4,19.05,К-р Восточный,605-E230725_P_B_9.B,8186,2025-08-03,PV №52,-1.61,-14.11,47,1.84,384.0,605-E230725_P_B_9.B,-1.61,quartz-mica foliated schists
1580245,2025-05-08 02:13:00,2025-05-08 02:26:00,101254.86,60569.48,640.52,12.62,К-р Восточный,630-E030525_P_B_1.B,6011,2025-05-08,PV №52,-1.61,3.74,21,1.77,251.4,630-E030525_P_B_1.B,-1.61,quartz-mica foliated schists
1612443,2025-06-08 17:12:00,2025-06-08 17:35:00,101812.58,60107.23,639.26,12.26,К-р Восточный,630-E040625_P_B_4.A,5903,2025-06-08,PV №52,-1.6,-12.53,21,1.08,270.0,630-E040625_P_B_4.A,-1.6,carbonized_quartz-mica_hornfels_shists
1609052,2025-06-05 07:02:00,2025-06-05 07:18:00,101680.9,60136.33,639.55,12.73,К-р Восточный,630-E040625_P_B_4.A,6145,2025-06-05,PV №52,-1.6,-2.76,2,0.27,227.4,630-E040625_P_B_4.A,-1.6,carbonized_quartz-mica_hornfels_shists
1580686,2025-05-08 11:51:00,2025-05-08 12:03:00,101308.57,60558.5,639.92,12.53,К-р Восточный,630-E030525_P_B_1.B,5954,2025-05-08,PV №52,-1.6,-7.69,52,2.81,324.0,630-E030525_P_B_1.B,-1.6,quartz-mica foliated schists
1580964,2025-05-08 18:15:00,2025-05-08 18:26:00,101266.79,60540.21,640.28,12.0,К-р Восточный,630-E030525_P_B_1.B,5931,2025-05-08,PV №52,-1.6,14.31,80,4.21,203.4,630-E030525_P_B_1.B,-1.6,quartz-mica foliated schists
1581614,2025-05-09 07:52:00,2025-05-09 08:05:00,101295.55,60496.18,640.47,13.02,К-р Восточный,630-E030525_P_B_1.B,5912,2025-05-09,PV №52,-1.6,25.96,106,6.6,528.6,630-E030525_P_B_1.B,-1.6,quartz-mica foliated schists
1580489,2025-05-08 07:50:00,2025-05-08 08:02:00,101272.45,60570.71,640.42,12.61,К-р Восточный,630-E030525_P_B_1.B,6013,2025-05-08,PV №52,-1.59,15.22,68,4.54,102.0,630-E030525_P_B_1.B,-1.59,quartz-mica foliated schists
1670730,2025-08-04 23:27:00,2025-08-04 23:45:00,101302.12,60644.36,621.2,19.01,К-р Восточный,605-E230725_P_B_9.B,8194,2025-08-05,PV №52,-1.59,-22.41,0,0.02,66.0,605-E230725_P_B_9.B,-1.59,mica-quartz_carbonate_massive_rocks
1612276,2025-06-08 12:48:00,2025-06-08 13:06:00,101788.41,60111.0,638.8,11.57,К-р Восточный,630-E040625_P_B_4.A,5750,2025-06-08,PV №52,-1.59,-12.84,39,1.18,102.0,630-E040625_P_B_4.A,-1.59,carbonized_quartz-mica_hornfels_shists
1580662,2025-05-08 11:18:00,2025-05-08 11:31:00,101291.22,60557.3,640.1,12.03,К-р Восточный,630-E030525_P_B_1.B,5950,2025-05-08,PV №52,-1.59,23.71,106,6.62,539.4,630-E030525_P_B_1.B,-1.59,quartz-mica foliated schists
1608593,2025-06-04 22:33:00,2025-06-04 22:35:00,101698.03,60136.01,639.46,12.54,К-р Восточный,630-E040625_P_B_4.A,6142,2025-06-05,PV №52,-1.59,-15.24,2,0.95,102.0,630-E040625_P_B_4.A,-1.59,carbonized_quartz-mica_hornfels_shists
1666394,2025-07-31 15:42:00,2025-07-31 16:05:00,101205.65,60790.31,619.95,17.55,К-р Восточный,605-E230725_P_B_9.B,5014,2025-07-31,PV №52,-1.59,5.0,53,3.9,78.0,605-E230725_P_B_9.B,-1.59,mica-quartz_carbonate_massive_rocks
1668665,2025-08-02 20:55:00,2025-08-02 21:15:00,101288.75,60687.28,621.52,19.53,К-р Восточный,605-E230725_P_B_9.B,8160,2025-08-03,PV №52,-1.58,-3.28,17,1.11,168.0,605-E230725_P_B_9.B,-1.58,mica-quartz_carbonate_massive_rocks
1609909,2025-06-06 03:25:00,2025-06-06 03:45:00,101733.25,60118.09,639.33,11.69,К-р Восточный,630-E040625_P_B_4.A,5770,2025-06-06,PV №52,-1.58,-11.81,18,1.66,84.0,630-E040625_P_B_4.A,-1.58,carbonized_quartz-mica_hornfels_shists
1612002,2025-06-08 05:39:00,2025-06-08 05:54:00,101818.4,60119.4,639.31,11.53,К-р Восточный,630-E040625_P_B_4.A,5950,2025-06-08,PV №52,-1.58,-18.8,0,0.49,60.0,630-E040625_P_B_4.A,-1.58,carbonized_quartz-mica_hornfels_shists
1666515,2025-07-31 19:24:00,2025-07-31 19:50:00,101214.84,60737.96,620.04,18.0,К-р Восточный,605-E230725_P_B_9.B,5065,2025-07-31,PV №52,-1.58,-6.63,0,0.02,66.0,605-E230725_P_B_9.B,-1.58,mica-quartz_carbonate_massive_rocks
1612655,2025-06-08 23:55:00,2025-06-09 00:14:00,101782.36,60098.76,639.22,11.3,К-р Восточный,630-E040625_P_B_4.A,5693,2025-06-09,PV №52,-1.58,-14.55,0,0.07,132.0,630-E040625_P_B_4.A,-1.58,carbonized_quartz-mica_hornfels_shists
1668081,2025-08-02 08:04:00,2025-08-02 08:28:00,101269.93,60744.45,621.04,18.5,К-р Восточный,605-E230725_P_B_9.B,8180,2025-08-02,PV №52,-1.58,7.38,64,5.42,102.0,605-E230725_P_B_9.B,-1.58,mica-quartz_carbonate_massive_rocks
1581579,2025-05-09 06:27:00,2025-05-09 06:40:00,101313.64,60497.84,640.26,13.02,К-р Восточный,630-E030525_P_B_1.B,5972,2025-05-09,PV №52,-1.57,-10.27,17,2.38,204.0,630-E030525_P_B_1.B,-1.57,mica-quartz_carbonate_massive_rocks
1668425,2025-08-02 16:43:00,2025-08-02 17:04:00,101261.97,60705.5,620.54,18.0,К-р Восточный,605-E230725_P_B_9.B,5031,2025-08-02,PV №52,-1.57,12.69,78,4.09,366.6,605-E230725_P_B_9.B,-1.57,mica-quartz_carbonate_massive_rocks
1611667,2025-06-07 21:32:00,2025-06-07 21:48:00,101776.95,60127.53,638.9,11.28,К-р Восточный,630-E040625_P_B_4.A,6064,2025-06-08,PV №52,-1.57,-15.48,0,0.84,138.0,630-E040625_P_B_4.A,-1.57,carbonized_quartz-mica_hornfels_shists
1610799,2025-06-07 01:40:00,2025-06-07 01:56:00,101703.47,60109.73,639.49,12.2,К-р Восточный,630-E040625_P_B_4.A,5967,2025-06-07,PV №52,-1.57,-15.19,0,0.54,90.0,630-E040625_P_B_4.A,-1.57,carbonized_quartz-mica_hornfels_shists
1582419,2025-05-10 01:37:00,2025-05-10 01:52:00,101268.52,60510.08,640.42,13.26,К-р Восточный,630-E030525_P_B_1.B,5918,2025-05-10,PV №52,-1.57,-15.04,9,0.46,114.0,630-E030525_P_B_1.B,-1.57,mica-quartz_carbonate_massive_rocks
1579675,2025-05-07 13:52:00,2025-05-07 14:06:00,101266.39,60593.1,640.24,12.12,К-р Восточный,630-E030525_P_B_1.B,6099,2025-05-07,PV №52,-1.57,-16.42,13,0.89,144.0,630-E030525_P_B_1.B,-1.57,mica-quartz_carbonate_massive_rocks
1609695,2025-06-05 22:13:00,2025-06-05 22:30:00,101735.89,60124.22,639.25,11.62,К-р Восточный,630-E040625_P_B_4.A,6058,2025-06-06,PV №52,-1.57,-12.1,0,0.56,84.0,630-E040625_P_B_4.A,-1.57,carbonized_quartz-mica_hornfels_shists
1579446,2025-05-07 06:10:00,2025-05-07 06:24:00,101265.6,60608.65,640.1,12.18,К-р Восточный,630-E030525_P_B_1.B,6111,2025-05-07,PV №52,-1.56,-5.57,16,1.5,60.0,630-E030525_P_B_1.B,-1.56,quartz-mica foliated schists
1579146,2025-05-06 20:10:00,2025-05-06 20:24:00,101282.63,60623.33,639.52,12.23,К-р Восточный,630-E030525_P_B_1.B,6038,2025-05-07,PV №52,-1.56,-5.05,26,1.42,102.0,630-E030525_P_B_1.B,-1.56,quartz-mica foliated schists
1580063,2025-05-07 23:50:00,2025-05-08 00:06:00,101303.11,60586.67,640.03,12.71,К-р Восточный,630-E030525_P_B_1.B,6094,2025-05-08,PV №52,-1.56,-16.3,4,0.21,480.0,630-E030525_P_B_1.B,-1.56,quartz-mica foliated schists
1609723,2025-06-05 20:07:00,2025-06-05 20:25:00,101695.76,60120.83,639.42,12.01,К-р Восточный,630-E040625_P_B_4.A,6052,2025-06-06,PV №52,-1.56,-15.41,0,0.79,72.0,630-E040625_P_B_4.A,-1.56,carbonized_quartz-mica_hornfels_shists
1667252,2025-08-01 10:35:00,2025-08-01 11:01:00,101230.39,60740.84,620.1,17.58,К-р Восточный,605-E230725_P_B_9.B,5052,2025-08-01,PV №52,-1.56,2.75,50,1.72,156.0,605-E230725_P_B_9.B,-1.56,mica-quartz_carbonate_massive_rocks
1578940,2025-05-06 18:29:00,2025-05-06 18:40:00,101261.72,60654.3,639.78,12.02,К-р Восточный,630-E030525_P_B_1.B,6135,2025-05-06,PV №52,-1.55,-9.46,42,3.3,354.6,630-E030525_P_B_1.B,-1.55,quartz-mica foliated schists
1609108,2025-06-05 08:39:00,2025-06-05 08:54:00,101701.41,60133.2,639.42,12.58,К-р Восточный,630-E040625_P_B_4.A,6047,2025-06-05,PV №52,-1.55,16.37,14,1.71,277.2,630-E040625_P_B_4.A,-1.55,carbonized_quartz-mica_hornfels_shists
1610883,2025-06-07 03:16:00,2025-06-07 03:34:00,101737.02,60112.17,639.31,11.73,К-р Восточный,630-E040625_P_B_4.A,5962,2025-06-07,PV №52,-1.55,-11.18,50,2.46,72.0,630-E040625_P_B_4.A,-1.55,carbonized_quartz-mica_hornfels_shists
1611036,2025-06-07 06:26:00,2025-06-07 06:41:00,101734.07,60106.33,639.29,11.35,К-р Восточный,630-E040625_P_B_4.A,5758,2025-06-07,PV №52,-1.55,-14.76,0,0.65,96.0,630-E040625_P_B_4.A,-1.55,carbonized_quartz-mica_hornfels_shists
1609364,2025-06-05 14:39:00,2025-06-05 14:55:00,101698.35,60127.68,639.36,12.56,К-р Восточный,630-E040625_P_B_4.A,5971,2025-06-05,PV №52,-1.55,-19.55,24,1.03,126.0,630-E040625_P_B_4.A,-1.55,carbonized_quartz-mica_hornfels_shists
1666920,2025-08-01 02:42:00,2025-08-01 03:09:00,101219.66,60752.39,620.19,17.57,К-р Восточный,605-E230725_P_B_9.B,5092,2025-08-01,PV №52,-1.54,-9.76,11,0.33,270.0,605-E230725_P_B_9.B,-1.54,mica-quartz_carbonate_massive_rocks
1672825,2025-08-06 21:40:00,2025-08-06 21:58:00,101211.88,60822.4,620.17,17.04,К-р Восточный,605-E230725_P_B_9.B,4994,2025-08-07,PV №52,-1.54,10.93,54,2.85,180.0,605-E230725_P_B_9.B,-1.54,mica-quartz_carbonate_massive_rocks
1666849,2025-08-01 01:42:00,2025-08-01 02:10:00,101216.12,60770.68,620.25,17.58,К-р Восточный,605-E230725_P_B_9.B,5094,2025-08-01,PV №52,-1.54,-18.98,47,1.41,108.0,605-E230725_P_B_9.B,-1.54,mica-quartz_carbonate_massive_rocks
1611783,2025-06-08 01:40:00,2025-06-08 01:59:00,101793.97,60123.54,639.07,11.66,К-р Восточный,630-E040625_P_B_4.A,5779,2025-06-08,PV №52,-1.54,-10.12,0,0.42,294.6,630-E040625_P_B_4.A,-1.54,carbonized_quartz-mica_hornfels_shists
1610920,2025-06-07 04:00:00,2025-06-07 04:17:00,101750.6,60113.76,639.21,11.53,К-р Восточный,630-E040625_P_B_4.A,5960,2025-06-07,PV №52,-1.54,-11.17,0,0.67,102.0,630-E040625_P_B_4.A,-1.54,carbonized_quartz-mica_hornfels_shists
1613907,2025-06-10 04:32:00,2025-06-10 04:52:00,101834.74,60084.98,639.63,12.5,К-р Восточный,630-E040625_P_B_4.A,5822,2025-06-10,PV №52,-1.54,6.69,10,0.31,534.0,630-E040625_P_B_4.A,-1.54,carbonized_quartz-mica_hornfels_shists
1579628,2025-05-07 12:31:00,2025-05-07 12:44:00,101283.36,60594.29,639.96,12.09,К-р Восточный,630-E030525_P_B_1.B,6097,2025-05-07,PV №52,-1.53,-10.46,24,1.32,420.6,630-E030525_P_B_1.B,-1.53,quartz-mica foliated schists
1612263,2025-06-08 12:24:00,2025-06-08 12:45:00,101795.18,60111.38,639.04,12.05,К-р Восточный,630-E040625_P_B_4.A,5749,2025-06-08,PV №52,-1.53,-13.98,17,0.82,210.0,630-E040625_P_B_4.A,-1.53,carbonized_quartz-mica_hornfels_shists
1610773,2025-06-07 01:19:00,2025-06-07 01:37:00,101696.49,60108.7,639.19,12.29,К-р Восточный,630-E040625_P_B_4.A,5968,2025-06-07,PV №52,-1.53,-9.12,31,1.46,306.0,630-E040625_P_B_4.A,-1.53,carbonized_quartz-mica_hornfels_shists
1580852,2025-05-08 15:58:00,2025-05-08 16:10:00,101306.16,60535.59,639.72,12.51,К-р Восточный,630-E030525_P_B_1.B,5888,2025-05-08,PV №52,-1.53,-14.52,81,4.25,161.4,630-E030525_P_B_1.B,-1.53,quartz-mica foliated schists
1580672,2025-05-08 11:37:00,2025-05-08 11:49:00,101317.87,60559.19,639.52,12.5,К-р Восточный,630-E030525_P_B_1.B,5953,2025-05-08,PV №52,-1.53,19.63,73,3.85,220.8,630-E030525_P_B_1.B,-1.53,quartz-mica foliated schists
1666265,2025-07-31 11:55:00,,,,,0.0,К-р Восточный,605-E230725_P_B_9.B,5095,2025-07-31,PV №52,-1.52,13.38,72,4.94,708.0,605-E230725_P_B_9.B,-1.51,mica-quartz_carbonate_massive_rocks
1581106,2025-05-08 22:20:00,2025-05-08 22:32:00,101328.62,60529.07,639.53,12.21,К-р Восточный,630-E030525_P_B_1.B,5959,2025-05-09,PV №52,-1.52,-1.59,34,3.49,186.0,630-E030525_P_B_1.B,-1.52,mica-quartz_carbonate_massive_rocks
1581600,2025-05-09 07:35:00,2025-05-09 07:49:00,101287.08,60495.93,640.61,12.57,К-р Восточный,630-E030525_P_B_1.B,5911,2025-05-09,PV №52,-1.51,5.33,76,4.39,204.0,630-E030525_P_B_1.B,-1.51,quartz-mica foliated schists
1666429,2025-07-31 16:37:00,2025-07-31 17:07:00,101207.51,60773.5,620.11,17.53,К-р Восточный,605-E230725_P_B_9.B,5069,2025-07-31,PV №52,-1.51,13.92,61,3.37,720.0,605-E230725_P_B_9.B,-1.51,mica-quartz_carbonate_massive_rocks
1666474,2025-07-31 17:42:00,2025-07-31 18:10:00,101211.23,60755.47,620.13,17.52,К-р Восточный,605-E230725_P_B_9.B,5067,2025-07-31,PV №52,-1.51,18.73,78,3.76,354.0,605-E230725_P_B_9.B,-1.51,mica-quartz_carbonate_massive_rocks
1668035,2025-08-02 06:07:00,2025-08-02 06:32:00,101250.84,60758.92,620.14,18.0,К-р Восточный,605-E230725_P_B_9.B,5025,2025-08-02,PV №52,-1.51,-9.21,8,0.51,521.4,605-E230725_P_B_9.B,-1.51,mica-quartz_carbonate_massive_rocks
